Log file open, 01/24/23 23:37:00
[2023.01.24-17.37.06:578][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.01.24-17.37.06:586][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.01.24-17.37.06:587][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.01.24-17.37.06:592][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.01.24-17.37.06:598][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2023.01.24-17.37.06:602][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Audio/Steam01.uasset"
[2023.01.24-17.37.06:603][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2023.01.24-17.37.06:606][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.01.24-17.37.06:609][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.01.24-17.37.06:612][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.01.24-17.37.06:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.01.24-17.37.06:619][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.01.24-17.37.06:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.01.24-17.37.06:624][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.01.24-17.37.06:626][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2023.01.24-17.37.06:630][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2023.01.24-17.37.06:633][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2023.01.24-17.37.06:635][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2023.01.24-17.37.06:638][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2023.01.24-17.37.06:640][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2023.01.24-17.37.06:644][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2023.01.24-17.37.06:646][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2023.01.24-17.37.06:649][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2023.01.24-17.37.06:652][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.01.24-17.37.06:654][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.01.24-17.37.06:656][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.01.24-17.37.06:659][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.01.24-17.37.06:662][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.01.24-17.37.06:667][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.01.24-17.37.06:670][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.01.24-17.37.06:673][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.01.24-17.37.06:675][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.01.24-17.37.06:678][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.01.24-17.37.06:680][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.01.24-17.37.06:684][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.01.24-17.37.06:686][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.01.24-17.37.06:689][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.01.24-17.37.06:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.01.24-17.37.06:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.01.24-17.37.06:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.01.24-17.37.06:700][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.01.24-17.37.06:702][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.01.24-17.37.06:711][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.01.24-17.37.06:720][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.01.24-17.37.06:731][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.01.24-17.37.06:741][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.01.24-17.37.06:748][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.01.24-17.37.06:759][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.01.24-17.37.06:767][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2023.01.24-17.37.06:774][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2023.01.24-17.37.06:782][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2023.01.24-17.37.06:790][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2023.01.24-17.37.06:791][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2023.01.24-17.37.06:797][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2023.01.24-17.37.06:800][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Door_M.uasset"
[2023.01.24-17.37.06:804][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Door_N.uasset"
[2023.01.24-17.37.06:809][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2023.01.24-17.37.06:816][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2023.01.24-17.37.06:819][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2023.01.24-17.37.06:822][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.01.24-17.37.06:827][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.01.24-17.37.06:830][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.01.24-17.37.06:831][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.01.24-17.37.06:843][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.01.24-17.37.06:855][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.01.24-17.37.06:904][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.01.24-17.37.06:913][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.01.24-17.37.06:962][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.01.24-17.37.06:970][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.01.24-17.37.06:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.01.24-17.37.06:979][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.01.24-17.37.07:029][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.01.24-17.37.07:039][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.01.24-17.37.07:050][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.01.24-17.37.07:060][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.01.24-17.37.07:064][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.01.24-17.37.07:075][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.01.24-17.37.07:084][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.01.24-17.37.07:090][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.01.24-17.37.07:097][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.01.24-17.37.07:105][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.01.24-17.37.07:110][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.01.24-17.37.07:118][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.01.24-17.37.07:169][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.01.24-17.37.07:179][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.01.24-17.37.07:185][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.01.24-17.37.07:196][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.01.24-17.37.07:205][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.01.24-17.37.07:216][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.01.24-17.37.07:263][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.01.24-17.37.07:273][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.01.24-17.37.07:276][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.01.24-17.37.07:280][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.01.24-17.37.07:282][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.01.24-17.37.07:288][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.01.24-17.37.07:290][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.01.24-17.37.07:294][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.01.24-17.37.07:297][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.01.24-17.37.07:301][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.01.24-17.37.07:304][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.01.24-17.37.07:308][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.01.24-17.37.07:310][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.01.24-17.37.07:313][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.01.24-17.37.07:316][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.01.24-17.37.07:320][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.01.24-17.37.07:332][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.01.24-17.37.07:336][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.01.24-17.37.07:342][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.01.24-17.37.07:348][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.01.24-17.37.07:391][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../Unreal Projects/MyStudeyProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
